,0
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,-0.0011168987773415573
2024-01-05,-0.0013244640368474947
2024-01-07,-0.000810492918070671
2024-01-08,-0.002994870172871922
2024-01-09,-0.0006226957785175902
2024-01-10,-0.005129827127790421
2024-01-11,-0.004912377808307999
2024-01-12,-0.0022239134947062977
2024-01-14,-0.003657102191295225
2024-01-15,0.0
2024-01-16,0.0
2024-01-17,-0.0022807259000019453
2024-01-18,-0.0015237608383633638
2024-01-19,-0.002467509486639874
2024-01-21,-0.003135998112502647
2024-01-22,-0.0026936159336231613
2024-01-23,0.0
2024-01-24,-0.001070874187019788
2024-01-25,0.0
2024-01-26,-0.0010682504214198918
2024-01-28,-0.0005194245168372857
2024-01-29,0.0
2024-01-30,0.0
2024-01-31,0.0
2024-02-01,-0.006389526647452626
2024-02-02,0.0
2024-02-04,0.0
2024-02-05,0.0
2024-02-06,-0.000981135008062961
2024-02-07,-0.0030114044801927697
2024-02-08,-0.002156554176138026
2024-02-09,-0.003225117056206428
2024-02-11,-0.004031396320258063
2024-02-12,-0.0014377027840922763
2024-02-13,0.0
2024-02-14,-0.001123073348307524
2024-02-15,-0.004356750058089998
2024-02-16,-0.005867090078227943
2024-02-18,-0.006147858415304741
2024-02-19,-0.005286190070482699
2024-02-20,-0.009662303462164346
2024-02-21,-0.011230733483076571
2024-02-22,-0.01075633181008473
2024-02-23,-0.009981798466424108
2024-02-25,-0.010340020137866945
2024-02-26,-0.013467198512896239
2024-02-27,-0.011424366818991727
2024-02-28,-0.011811633490822149
2024-02-29,-0.009604213461389843
2024-03-01,-0.011860041824800938
2024-03-03,-0.012518395166912333
2024-03-04,-0.013186430175819441
2024-03-05,-0.013292928510572732
2024-03-06,-0.01831771357757006
2024-03-07,-0.02239369529858315
2024-03-08,-0.021348075284641554
2024-03-10,-0.021715978622880328
2024-03-11,-0.02154170862055671
2024-03-12,-0.02024436526992568
2024-03-13,-0.0220838819611191
2024-03-14,-0.01568430020912459
2024-03-15,-0.016710556889474537
2024-03-17,-0.01676864689024926
2024-03-18,-0.015132445201766376
2024-03-19,-0.01473549686314024
2024-03-20,-0.02118348694911376
2024-03-21,-0.011511501820154146
2024-03-22,-0.008926496785687688
2024-03-24,-0.009565486794207434
2024-03-25,-0.012179536829061366
2024-03-26,-0.011182325149098893
2024-03-27,-0.010562698474170684
2024-03-28,-0.006031678413757069
2024-03-29,-0.007309658430796895
2024-03-31,-0.007358066764775351
2024-04-01,-0.0015200216869349914
2024-04-02,-0.006089768414531793
2024-04-03,-0.012411896832160152
2024-04-04,-0.010882193478431001
2024-04-05,-0.01170513515607019
2024-04-07,-0.011521183486950526
2024-04-08,-0.013651150182016902
2024-04-09,-0.013418790178918671
2024-04-10,-0.0029335450391153595
2024-04-11,-0.0002614050034870363
2024-04-12,0.0
2024-04-14,-0.0012878918939701611
2024-04-15,0.0
2024-04-16,-0.0015145995897161146
2024-04-17,-0.00657604631990627
2024-04-18,-0.002473206924979099
2024-04-19,-0.003959048294637446
2024-04-21,-0.004831380969727017
2024-04-22,-0.004294560861979435
2024-04-23,-0.009097183611648463
2024-04-24,-0.009058839318238032
2024-04-25,-0.01071723000824365
2024-04-26,-0.007649686535401101
2024-04-28,-0.010055790946912113
2024-04-29,-0.009020495024827713
2024-04-30,-0.0043233190820374245
2024-05-01,-0.009902413773270058
2024-05-02,-0.011838800590501797
2024-05-03,-0.014196974635249715
2024-05-05,-0.01471462259629186
2024-05-06,-0.01508847945704439
2024-05-07,-0.012442723211717355
2024-05-08,-0.013065817979638461
2024-05-09,-0.015788262811786247
2024-05-10,-0.015155581970512588
2024-05-12,-0.0153664755842704
2024-05-13,-0.01690024732069162
2024-05-14,-0.020590885561455496
2024-05-15,-0.026447976379914362
2024-05-16,-0.02374470369447179
2024-05-17,-0.024549933856092943
2024-05-19,-0.025556471558119465
2024-05-20,-0.023447535420540344
2024-05-21,-0.023418777200482466
2024-05-22,-0.020993500642266016
2024-05-23,-0.018692843037634077
2024-05-24,-0.022498514158629468
2024-05-26,-0.022786096359208474
2024-05-27,-0.02560440192488256
2024-05-28,-0.02260396096550843
2024-05-29,-0.017887612876012926
2024-05-30,-0.019919860426770963
2024-05-31,-0.02240265342510317
2024-06-02,-0.022853198872677005
2024-06-03,-0.028384363197146323
2024-06-04,-0.02560440192488256
2024-06-05,-0.026773902873903688
2024-06-06,-0.02714775973465644
2024-06-07,-0.018251883663412793
2024-06-09,-0.013823117774496296
2024-06-10,-0.01506930731033862
2024-06-11,-0.012356448551543386
2024-06-12,-0.018740773404397282
2024-06-13,-0.012346862478190834
2024-06-14,-0.008742498897600925
2024-06-16,-0.008847945704479998
2024-06-17,-0.010861021108533153
2024-06-18,-0.012116796717728029
2024-06-19,-0.01251941179853866
2024-06-20,-0.010055790946912113
2024-06-21,-0.007716789048869632
2024-06-23,-0.007697616902164306
2024-06-24,-0.012193485304549112
2024-06-25,-0.009557315132575073
2024-06-26,-0.007620928315343112
2024-06-27,-0.007745547268927289
2024-06-28,-0.009643589792748597
2024-06-30,-0.013564293793975502
2024-07-01,-0.011589562683333221
2024-07-02,-0.012672788972180604
2024-07-03,-0.016670181560228592
2024-07-04,-0.020178684407292424
2024-07-05,-0.021635767556893004
2024-07-07,-0.02109894744914509
2024-07-08,-0.020782607028508426
2024-07-09,-0.01999654901359238
2024-07-10,-0.02172204221706653
2024-07-11,-0.024674552809677675
2024-07-12,-0.02819264173009406
2024-07-14,-0.0270998293678939
