,0
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,0.0
2024-01-05,0.0
2024-01-07,0.0
2024-01-08,0.0
2024-01-09,0.0
2024-01-10,0.0
2024-01-11,0.0
2024-01-12,0.0
2024-01-14,0.0
2024-01-15,0.0
2024-01-16,0.0
2024-01-17,0.0
2024-01-18,0.0
2024-01-19,-0.000174614624389835
2024-01-21,-0.0008623276066018759
2024-01-22,-0.0019553945150230234
2024-01-23,-0.0019553945150230234
2024-01-24,-0.0024697968467022324
2024-01-25,-0.0031215091330399902
2024-01-26,-0.003931001778853083
2024-01-28,-0.003931001778853083
2024-01-29,-0.002722596443306635
2024-01-30,-0.0019299566177755079
2024-01-31,-0.0017504141298338993
2024-02-01,-0.002630648982218875
2024-02-02,-0.0029280266611575456
2024-02-04,-0.0029280266611575456
2024-02-05,-0.0035169459807450343
2024-02-06,-0.002378992768811483
2024-02-07,-0.0028532040282860383
2024-02-08,-0.0028147249318730694
2024-02-09,-0.0027898266930175275
2024-02-11,-0.0026449642124038997
2024-02-12,-0.0035761305544905753
2024-02-13,-0.0018580515259062347
2024-02-14,-0.0028533788414721872
2024-02-15,-0.0028533788414721872
2024-02-16,-0.0028533788414721872
2024-02-18,-0.0028533788414721872
2024-02-19,-0.0028533788414721872
2024-02-20,-0.0028533788414721872
2024-02-21,-0.0028533788414721872
2024-02-22,-0.0028533788414721872
2024-02-23,-0.0028533788414721872
2024-02-25,-0.0028533788414721872
2024-02-26,-0.0035776146442938472
2024-02-27,-0.0038505254626307606
2024-02-28,-0.004846674937168283
2024-02-29,-0.004846674937168283
2024-03-01,-0.004846674937168283
2024-03-03,-0.004846674937168283
2024-03-04,-0.0037568208172108486
2024-03-05,-0.0054428575126892476
2024-03-06,-0.005841828262231119
2024-03-07,-0.005841828262231119
2024-03-08,-0.005640713975258671
2024-03-10,-0.00538115622027735
2024-03-11,-0.006235462208527109
2024-03-12,-0.007223261793539826
2024-03-13,-0.007829150447534627
2024-03-14,-0.007043287133514542
2024-03-15,-0.008821321297087237
2024-03-17,-0.009027360827010389
2024-03-18,-0.008044380569668275
2024-03-19,-0.004852641867560736
2024-03-20,-0.004388623838873396
2024-03-21,-0.0058477892256931785
2024-03-22,-0.0058477892256931785
2024-03-24,-0.0058477892256931785
2024-03-25,-0.005312134448743122
2024-03-26,-0.0051249779604111145
2024-03-27,-0.005979013889925833
2024-03-28,-0.005699948492456142
2024-03-29,-0.006354279584700473
2024-03-31,-0.006616629315081446
2024-04-01,-0.004855625319340362
2024-04-02,-0.004855625319340362
2024-04-03,-0.0036766394591568607
2024-04-04,-0.003862471233409104
2024-04-05,-0.003862471233409104
2024-04-07,-0.003862471233409104
2024-04-08,-0.0030548343181142634
2024-04-09,-0.003455942584770555
2024-04-10,-0.004858608762175476
2024-04-11,-0.004858608762175476
2024-04-12,-0.0028683259796998817
2024-04-14,-0.003865457653719928
2024-04-15,-0.0037662979846562195
2024-04-16,-0.004861592196066078
2024-04-17,-0.004628581998656234
2024-04-18,-0.0058546501556790975
2024-04-19,-0.0058546501556790975
2024-04-21,-0.005903671452976544
2024-04-22,-0.00707238258163756
2024-04-23,-0.00734739969384357
2024-04-24,-0.00662746178091711
2024-04-25,-0.005857630603438024
2024-04-26,-0.0060731392691263375
2024-04-28,-0.004862558656463123
2024-04-29,-0.004862558656463123
2024-04-30,-0.004350372732196184
2024-05-01,-0.0058576960978066195
2024-05-02,-0.0054509272117390095
2024-05-03,-0.00589168200995871
2024-05-05,-0.006851838401708887
2024-05-06,-0.006851838401708887
2024-05-07,-0.006851838401708887
2024-05-08,-0.006081306365329331
2024-05-09,-0.004861237430264342
2024-05-10,-0.004880606575668689
2024-05-12,-0.004814198077139897
2024-05-13,-0.0028709599051250922
2024-05-14,-0.002632686757182312
2024-05-15,-0.0038680889452200606
2024-05-16,-0.003055673192679409
2024-05-17,-0.0031494134718188516
2024-05-19,-0.0024932315178437525
2024-05-20,-0.001875825123110686
2024-05-21,-0.001875825123110686
2024-05-22,-0.002873949297987677
2024-05-23,-0.0029086846070535133
2024-05-24,-0.0021750748795863473
2024-05-26,-0.002501586784803722
2024-05-27,-0.0019333171284890982
2024-05-28,-0.0016290358210736544
2024-05-29,-0.002607182124363172
2024-05-30,-0.0030031646477118867
2024-05-31,-0.001647098181787765
2024-06-02,-0.0014095086677785584
2024-06-03,-0.0017110111504687886
2024-06-04,-0.00386134946215122
2024-06-05,-0.003598113676759662
2024-06-06,-0.004857488112689268
2024-06-07,-0.005852630624576527
2024-06-09,-0.005852630624576527
2024-06-10,-0.006846777993952058
2024-06-11,-0.006846777993952058
2024-06-12,-0.006859288558865861
2024-06-13,-0.007836356768839758
2024-06-14,-0.008163813657139918
2024-06-16,-0.008097660750412516
2024-06-17,-0.009348799720376944
2024-06-18,-0.008422448756807421
2024-06-19,-0.007779501969306879
2024-06-20,-0.007058274207654702
2024-06-21,-0.007319052545597171
2024-06-23,-0.007562372894032943
2024-06-24,-0.005850775803463937
2024-06-25,-0.005850775803463937
2024-06-26,-0.005428328993596243
2024-06-27,-0.003862477355071059
2024-06-28,-0.003919627086861777
2024-06-30,-0.003204841310985196
2024-07-01,-0.0029356577916807014
2024-07-02,-0.0028122475012917203
2024-07-03,-0.002343454049210769
2024-07-04,-0.0026739285852184214
2024-07-05,-0.0023136367978414674
2024-07-07,-0.0026606764734987687
2024-07-08,-0.002200993848224919
2024-07-09,-0.001964940608219057
2024-07-10,-0.0018693740527984115
2024-07-11,-0.0023246450229624793
