,0
2024-01-02,0.0
2024-01-03,0.0
2024-01-04,0.0
2024-01-05,0.0
2024-01-07,0.0
2024-01-08,0.0
2024-01-09,0.0
2024-01-10,0.0
2024-01-11,0.0
2024-01-12,0.0
2024-01-14,-7.798463702657354e-05
2024-01-15,-0.0002239558806914621
2024-01-16,-0.00024095253235112413
2024-01-17,-2.5994879008894856e-05
2024-01-18,0.0
2024-01-19,0.0
2024-01-21,0.0
2024-01-22,0.0
2024-01-23,0.0
2024-01-24,-3.697426591098285e-05
2024-01-25,0.0
2024-01-26,0.0
2024-01-28,0.0
2024-01-29,0.0
2024-01-30,-0.0001228603078298196
2024-01-31,-2.3972742991040796e-05
2024-02-01,-9.389324338182625e-05
2024-02-02,-0.00018279216530769915
2024-02-04,-0.00028467632302042745
2024-02-05,-0.0004285127809675604
2024-02-06,-0.00015682169373398835
2024-02-07,-0.00015382510085981682
2024-02-08,-0.00017180465810340273
2024-02-09,-0.0001827921653079212
2024-02-11,-0.0002367308370381238
2024-02-12,-0.0001388421364907355
2024-02-13,0.0
2024-02-14,-0.0002556655894090376
2024-02-15,-0.0002556655894090376
2024-02-16,-0.0002556655894090376
2024-02-18,-0.0002556655894090376
2024-02-19,-0.0002556655894090376
2024-02-20,-0.0002556655894090376
2024-02-21,-0.0002556655894090376
2024-02-22,-0.00038150099669620463
2024-02-23,-0.0005253128907389826
2024-02-25,-0.0005253128907389826
2024-02-26,-0.0005253128907389826
2024-02-27,-0.0005253128907389826
2024-02-28,-0.0005253128907389826
2024-02-29,-0.0005253128907389826
2024-03-01,-0.0005253128907389826
2024-03-03,-0.0005253128907389826
2024-03-04,-0.0005253128907389826
2024-03-05,-0.0005253128907389826
2024-03-06,-0.0005253128907389826
2024-03-07,-0.0005253128907389826
2024-03-08,-0.0005253128907389826
2024-03-10,-0.0005253128907389826
2024-03-11,-0.000623184874184779
2024-03-12,-0.0007929628046514647
2024-03-13,-0.0007929628046514647
2024-03-14,-0.0008938308692231223
2024-03-15,-0.0007899667235258256
2024-03-17,-0.0007580085248494184
2024-03-18,-0.0007969575794860573
2024-03-19,-0.0008369053278313165
2024-03-20,-0.0007889680298173163
2024-03-21,-0.0005802410447138806
2024-03-22,-0.00035253887914632465
2024-03-24,-0.000290619869211306
2024-03-25,-0.00032357676159600057
2024-03-26,-0.00023868779636249116
2024-03-27,-0.0003805023029879173
2024-03-28,-0.0005982175314690474
2024-03-29,-0.0004544056374263805
2024-03-31,-0.0004683873493472879
2024-04-01,-0.0006161940182244363
2024-04-02,-0.0007360372632598811
2024-04-03,-0.0008568792020040572
2024-04-04,-0.0008568792020040572
2024-04-05,-0.0008568792020040572
2024-04-07,-0.0008568792020040572
2024-04-08,-0.0008568792020040572
2024-04-09,-0.0008568792020040572
2024-04-10,-0.0008568792020040572
2024-04-11,-0.0008568792020040572
2024-04-12,-0.0008568792020040572
2024-04-14,-0.0008568792020040572
2024-04-15,-0.0008568792020040572
2024-04-16,-0.0008568792020040572
2024-04-17,-0.0008568792020040572
2024-04-18,-0.0008568792020040572
2024-04-19,-0.0008568792020040572
2024-04-21,-0.0008568792020040572
2024-04-22,-0.0008568792020040572
2024-04-23,-0.0008758543824681775
2024-04-24,-0.0009287851490256127
2024-04-25,-0.0011215330347909003
2024-04-26,-0.0008409001026661311
2024-04-28,-0.0008718596076335849
2024-04-29,-0.0006751169470335938
2024-04-30,-0.0006940921274976031
2024-05-01,-0.00077498631789652
2024-05-02,-0.0007869706424001865
2024-05-03,-0.000942766860946187
2024-05-05,-0.000942766860946187
2024-05-06,-0.0009078125811443627
2024-05-07,-0.0006471535231921122
2024-05-08,-0.0005073364039840378
2024-05-09,-0.0003625258162327505
2024-05-10,-0.00047937298014222307
2024-05-12,-0.000463393880804186
2024-05-13,-0.0005572710894152788
2024-05-14,-0.0005193207284874823
2024-05-15,-0.0006691247847818715
2024-05-16,-0.0006641313162385476
2024-05-17,-0.0007679954619360663
2024-05-19,-0.0007679954619360663
2024-05-20,-0.000534301134116788
2024-05-21,-0.0004873625298110751
2024-05-22,-0.00026864860762154663
2024-05-23,-0.0001837596423879262
2024-05-24,-0.00016378576821518553
2024-05-26,-0.00015579621854644454
2024-05-27,-0.0001258354072876111
2024-05-28,-8.38902715252221e-05
2024-05-29,-6.990855960453679e-05
2024-05-30,-5.093337914030549e-05
2024-05-31,-0.0001418145066256482
2024-06-02,-0.0001797648675535557
2024-06-03,-0.00016478446192425
2024-06-04,-0.0001917491920572223
2024-06-05,-0.00010386414569796276
2024-06-06,-0.0002027348228521575
2024-06-07,0.0
2024-06-09,0.0
2024-06-10,0.0
2024-06-11,0.0
2024-06-12,0.0
2024-06-13,0.0
2024-06-14,0.0
2024-06-16,0.0
2024-06-17,0.0
2024-06-18,0.0
2024-06-19,0.0
2024-06-20,0.0
2024-06-21,0.0
2024-06-23,0.0
2024-06-24,0.0
2024-06-25,-0.00015559079620597327
2024-06-26,0.0
2024-06-27,0.0
2024-06-28,0.0
2024-06-30,0.0
2024-07-01,0.0
2024-07-02,-0.00014756203587751315
2024-07-03,-0.00019043478954472448
2024-07-04,-9.770999672964464e-05
2024-07-05,-0.0002672069298319535
2024-07-07,-0.0002672069298319535
2024-07-08,-0.0002672069298319535
2024-07-09,-0.0002672069298319535
2024-07-10,-0.0002672069298319535
2024-07-11,-0.0002672069298319535
2024-07-12,-0.0002672069298319535
2024-07-14,-0.0002672069298319535
2024-07-15,-0.0002362986655601862
2024-07-16,-0.00026222172591716664
