datetime,open,high,low,close,volume
2024-05-28,0.8511,0.85175,0.84843,0.85067,0
2024-05-29,0.85066,0.85167,0.84834,0.85053,0
2024-05-30,0.85054,0.85171,0.84983,0.85034,0
2024-05-31,0.85033,0.85403,0.85024,0.85125,0
2024-06-02,0.85083,0.85175,0.85066,0.85163,0
2024-06-03,0.85165,0.85352,0.85094,0.85148,0
2024-06-04,0.85148,0.85245,0.84992,0.85175,0
2024-06-05,0.85174,0.85191,0.8495,0.85087,0
2024-06-06,0.85087,0.85243,0.85022,0.85186,0
2024-06-07,0.85187,0.85191,0.84886,0.84909,0
2024-06-09,0.84567,0.84713,0.84502,0.84591,0
2024-06-10,0.84591,0.84654,0.84396,0.84547,0
2024-06-11,0.84546,0.84676,0.84159,0.84281,0
2024-06-12,0.84281,0.84526,0.84177,0.84524,0
2024-06-13,0.84523,0.84578,0.84109,0.84217,0
2024-06-14,0.84216,0.84406,0.8397,0.8436,0
2024-06-16,0.84252,0.84411,0.84248,0.84398,0
2024-06-17,0.84398,0.84611,0.84372,0.84461,0
2024-06-18,0.8446,0.84644,0.84402,0.84491,0
2024-06-19,0.84491,0.84544,0.84296,0.84477,0
2024-06-20,0.84476,0.8464,0.84341,0.84638,0
2024-06-21,0.84637,0.84651,0.84425,0.84524,0
2024-06-23,0.84466,0.84618,0.84423,0.84569,0
2024-06-24,0.84569,0.84777,0.84488,0.84577,0
2024-06-25,0.84575,0.84628,0.84256,0.84421,0
2024-06-26,0.84422,0.84658,0.84327,0.8464,0
2024-06-27,0.8464,0.84752,0.84532,0.84654,0
2024-06-28,0.84654,0.84818,0.84574,0.84713,0
2024-06-30,0.84809,0.84963,0.84749,0.84959,0
2024-07-01,0.84957,0.84989,0.84685,0.84944,0
2024-07-02,0.84946,0.84948,0.84572,0.84681,0
2024-07-03,0.84681,0.8478,0.84498,0.84638,0
2024-07-04,0.84638,0.8476,0.846,0.84731,0
2024-07-05,0.84729,0.84779,0.84512,0.84529,0
2024-07-07,0.84355,0.8454,0.84287,0.84523,0
2024-07-08,0.84523,0.84599,0.8439,0.84558,0
2024-07-09,0.84557,0.84597,0.84418,0.84577,0
2024-07-10,0.84578,0.84591,0.84219,0.8427,0
2024-07-11,0.84271,0.84313,0.84067,0.84201,0
2024-07-12,0.84199,0.84199,0.83915,0.83927,0
2024-07-14,0.83842,0.83986,0.83827,0.83964,0
2024-07-15,0.83964,0.84115,0.83891,0.84023,0
2024-07-16,0.8402,0.84103,0.83976,0.84049,0
2024-07-17,0.8405,0.84112,0.83826,0.84081,0
2024-07-18,0.84083,0.84222,0.84031,0.8414,0
2024-07-19,0.8414,0.84326,0.84126,0.84243,0
2024-07-21,0.84148,0.8431,0.84118,0.84281,0
2024-07-22,0.84281,0.84301,0.84134,0.84249,0
2024-07-23,0.84249,0.84263,0.83955,0.84136,0
2024-07-24,0.84137,0.84176,0.8376,0.84094,0
2024-07-25,0.84094,0.8443,0.84057,0.84406,0
2024-07-26,0.84405,0.84493,0.84278,0.84322,0
2024-07-28,0.84356,0.84379,0.84186,0.84324,0
2024-07-29,0.84325,0.84603,0.84067,0.84182,0
2024-07-30,0.8418,0.84292,0.84137,0.84277,0
2024-07-31,0.84278,0.84485,0.84104,0.8428,0
2024-08-01,0.84281,0.84852,0.8424,0.84844,0
2024-08-02,0.84844,0.85348,0.84784,0.852,0
2024-08-04,0.85187,0.85418,0.85087,0.85389,0
2024-08-05,0.8539,0.86191,0.85382,0.85716,0
2024-08-06,0.85716,0.86157,0.85696,0.85852,0
2024-08-07,0.85852,0.86229,0.85755,0.86102,0
2024-08-08,0.86104,0.86247,0.85509,0.8561,0
2024-08-09,0.8561,0.85787,0.85494,0.85542,0
2024-08-11,0.85497,0.85623,0.85406,0.85541,0
2024-08-12,0.85539,0.85684,0.85364,0.85615,0
2024-08-13,0.85614,0.85614,0.85229,0.85481,0
2024-08-14,0.85481,0.85923,0.85427,0.85771,0
2024-08-15,0.85771,0.85775,0.85149,0.85304,0
2024-08-16,0.85304,0.85317,0.85099,0.85176,0
2024-08-18,0.85091,0.85264,0.85049,0.85213,0
2024-08-19,0.85212,0.85373,0.85081,0.85333,0
2024-08-20,0.85333,0.85403,0.85149,0.85365,0
2024-08-21,0.85365,0.85442,0.85055,0.8516,0
2024-08-22,0.85162,0.85203,0.8473,0.84904,0
2024-08-23,0.84904,0.84907,0.84517,0.84676,0
2024-08-25,0.84592,0.84736,0.84554,0.84701,0
2024-08-26,0.84702,0.8475,0.84499,0.84652,0
2024-08-27,0.84653,0.84662,0.84273,0.8428,0
2024-08-28,0.8428,0.84344,0.841,0.84313,0
2024-08-29,0.84313,0.84316,0.84021,0.8412,0
2024-08-30,0.84121,0.84277,0.83998,0.84144,0
2024-09-01,0.84054,0.84206,0.84019,0.84158,0
2024-09-02,0.84162,0.84323,0.84126,0.84221,0
2024-09-03,0.8422,0.84344,0.84057,0.84303,0
2024-09-04,0.84307,0.8435,0.84158,0.84251,0
2024-09-05,0.84251,0.84376,0.84177,0.84348,0
2024-09-06,0.84349,0.84467,0.84111,0.84398,0
2024-09-08,0.84398,0.84439,0.84356,0.84377,0
2024-09-09,0.84376,0.84473,0.84328,0.84434,0
2024-09-10,0.84434,0.84445,0.84192,0.84296,0
2024-09-11,0.84297,0.84633,0.84256,0.84436,0
2024-09-12,0.84436,0.84553,0.84313,0.84315,0
2024-09-13,0.84313,0.84526,0.84269,0.8436,0
2024-09-15,0.84289,0.84434,0.84239,0.84375,0
2024-09-16,0.84373,0.84433,0.84163,0.84253,0
2024-09-17,0.84252,0.84539,0.84178,0.8451,0
2024-09-18,0.84509,0.84519,0.84039,0.84159,0
2024-09-19,0.84159,0.84228,0.83914,0.83987,0
2024-09-20,0.83985,0.84014,0.83774,0.8378,0
2024-09-22,0.83746,0.83862,0.83746,0.83859,0
2024-09-23,0.83858,0.83864,0.83181,0.83216,0
2024-09-24,0.83215,0.83439,0.83169,0.83422,0
2024-09-25,0.83421,0.83717,0.83414,0.83514,0
2024-09-26,0.83513,0.83581,0.8318,0.83392,0
2024-09-27,0.83392,0.83496,0.83213,0.83415,0
2024-09-29,0.8339,0.83494,0.83364,0.83364,0
2024-09-30,0.83365,0.83598,0.83077,0.83296,0
2024-10-01,0.83297,0.8345,0.83106,0.83324,0
2024-10-02,0.83324,0.8338,0.83153,0.83282,0
2024-10-03,0.83282,0.84341,0.83264,0.83992,0
2024-10-04,0.83993,0.84016,0.83528,0.83597,0
2024-10-06,0.83465,0.83632,0.83465,0.83566,0
2024-10-07,0.83567,0.83993,0.83555,0.83886,0
2024-10-08,0.83886,0.84043,0.83695,0.83815,0
2024-10-09,0.83817,0.83883,0.83641,0.83691,0
2024-10-10,0.83689,0.83852,0.83541,0.83794,0
2024-10-11,0.83794,0.83832,0.8364,0.83671,0
2024-10-13,0.83609,0.83733,0.83607,0.83658,0
2024-10-14,0.83657,0.83735,0.83399,0.83467,0
2024-10-15,0.83466,0.83508,0.8324,0.83319,0
2024-10-16,0.83318,0.83799,0.83258,0.83566,0
2024-10-17,0.83565,0.83637,0.83123,0.83237,0
2024-10-18,0.83237,0.83357,0.82947,0.83229,0
2024-10-20,0.83083,0.83302,0.83083,0.83262,0
2024-10-21,0.83263,0.83392,0.83215,0.83249,0
2024-10-22,0.8325,0.83464,0.83112,0.83186,0
2024-10-23,0.83184,0.83515,0.8303,0.83452,0
2024-10-24,0.83455,0.83487,0.83143,0.83478,0
2024-10-25,0.83477,0.83498,0.8326,0.83271,0
2024-10-27,0.83194,0.83332,0.83153,0.83321,0
2024-10-28,0.83321,0.8343,0.8323,0.83388,0
2024-10-29,0.83388,0.83401,0.82961,0.83209,0
2024-10-30,0.8321,0.83822,0.83155,0.83764,0
2024-10-31,0.83763,0.84475,0.83532,0.8433,0
2024-11-01,0.8433,0.84372,0.83689,0.83837,0
2024-11-03,0.83816,0.83964,0.83816,0.83892,0
2024-11-04,0.83894,0.84185,0.83846,0.83934,0
2024-11-05,0.83933,0.83958,0.8327,0.83463,0
2024-11-06,0.83461,0.83542,0.83096,0.83102,0
2024-11-07,0.83101,0.83397,0.83059,0.83148,0
2024-11-08,0.83147,0.83255,0.82918,0.82919,0
2024-11-10,0.82917,0.83018,0.82916,0.82967,0
2024-11-11,0.82969,0.83006,0.82598,0.82866,0
2024-11-12,0.82865,0.8336,0.82755,0.83304,0
2024-11-13,0.83304,0.83451,0.82996,0.83164,0
2024-11-14,0.83166,0.83234,0.83063,0.83156,0
2024-11-15,0.83155,0.8359,0.8314,0.83486,0
2024-11-17,0.83345,0.83514,0.83321,0.83432,0
2024-11-18,0.83431,0.83729,0.83397,0.83527,0
2024-11-19,0.83528,0.83753,0.83316,0.83489,0
2024-11-20,0.8349,0.8349,0.83128,0.83376,0
2024-11-21,0.83375,0.8341,0.83148,0.83226,0
2024-11-22,0.83226,0.83462,0.82675,0.83091,0
2024-11-24,0.83189,0.83359,0.8311,0.83196,0
2024-11-25,0.83196,0.83611,0.8309,0.83484,0
2024-11-26,0.83484,0.83645,0.8334,0.83341,0
2024-11-27,0.83341,0.83552,0.83236,0.83321,0
2024-11-28,0.8332,0.83389,0.83044,0.83161,0
2024-11-29,0.83161,0.83315,0.82985,0.82998,0
2024-12-01,0.82997,0.83037,0.82903,0.82913,0
2024-12-02,0.82914,0.83009,0.82695,0.82922,0
2024-12-03,0.82922,0.83123,0.82833,0.82891,0
2024-12-04,0.82892,0.83013,0.82687,0.82797,0
2024-12-05,0.82798,0.83007,0.8272,0.82951,0
2024-12-06,0.82952,0.83004,0.82788,0.82877,0
2024-12-08,0.82757,0.82902,0.82757,0.82824,0
2024-12-09,0.82824,0.82852,0.82689,0.82813,0
2024-12-10,0.82813,0.82819,0.82376,0.82429,0
2024-12-11,0.82429,0.82514,0.82198,0.82313,0
2024-12-12,0.82313,0.82721,0.82289,0.82621,0
2024-12-13,0.82622,0.83218,0.82609,0.8319,0
2024-12-15,0.83053,0.83274,0.83049,0.83219,0
2024-12-16,0.83219,0.83249,0.82725,0.82874,0
2024-12-17,0.82875,0.82895,0.82492,0.82683,0
2024-12-18,0.82684,0.82779,0.82297,0.82465,0
2024-12-19,0.82465,0.83043,0.8222,0.82983,0
2024-12-20,0.82982,0.83126,0.82707,0.82973,0
2024-12-22,0.82934,0.83132,0.8293,0.83,0
2024-12-23,0.83,0.83121,0.82773,0.82907,0
2024-12-24,0.82907,0.82984,0.82703,0.82916,0
2024-12-25,0.82916,0.8293,0.82703,0.82925,0
2024-12-26,0.82924,0.83242,0.82874,0.83116,0
2024-12-27,0.83118,0.83284,0.82818,0.82836,0
2024-12-29,0.82834,0.82976,0.82807,0.82861,0
2024-12-30,0.82861,0.8299,0.8272,0.8293,0
2024-12-31,0.82931,0.83075,0.82626,0.82733,0
