datetime,open,high,low,close,volume
2024-01-01 16:00:00,0.86692,0.8679,0.86682,0.86732,0
2024-01-01 20:00:00,0.86733,0.86757,0.86653,0.86675,0
2024-01-02 00:00:00,0.86676,0.86679,0.86454,0.86504,0
2024-01-02 04:00:00,0.86509,0.86785,0.86489,0.86635,0
2024-01-02 08:00:00,0.86631,0.86821,0.86614,0.86746,0
2024-01-02 12:00:00,0.86746,0.86746,0.86667,0.86722,0
2024-01-02 16:00:00,0.86724,0.86728,0.86641,0.86679,0
2024-01-02 20:00:00,0.86679,0.86737,0.86671,0.86713,0
2024-01-03 00:00:00,0.86713,0.86759,0.86589,0.86636,0
2024-01-03 04:00:00,0.86635,0.86663,0.86441,0.86464,0
2024-01-03 08:00:00,0.86464,0.86497,0.86268,0.86295,0
2024-01-03 12:00:00,0.86294,0.86303,0.86167,0.86231,0
2024-01-03 16:00:00,0.86231,0.86244,0.86047,0.86208,0
2024-01-03 20:00:00,0.86208,0.86262,0.86191,0.86229,0
2024-01-04 00:00:00,0.86229,0.86292,0.86162,0.86227,0
2024-01-04 04:00:00,0.8623,0.86335,0.86099,0.86285,0
2024-01-04 08:00:00,0.86286,0.86392,0.86256,0.86336,0
2024-01-04 12:00:00,0.86335,0.86364,0.86276,0.86316,0
2024-01-04 16:00:00,0.86314,0.86331,0.86157,0.86284,0
2024-01-04 20:00:00,0.86283,0.86304,0.86236,0.86259,0
2024-01-05 00:00:00,0.86259,0.86297,0.86068,0.86139,0
2024-01-05 04:00:00,0.86138,0.86282,0.86119,0.86223,0
2024-01-05 08:00:00,0.86222,0.86338,0.86006,0.86006,0
2024-01-05 12:00:00,0.86005,0.86074,0.8599,0.85995,0
2024-01-05 16:00:00,0.85997,0.86037,0.85994,0.86005,0
2024-01-07 16:00:00,0.8598,0.86069,0.8598,0.8605,0
2024-01-07 20:00:00,0.86047,0.86088,0.86018,0.86076,0
2024-01-08 00:00:00,0.86074,0.86165,0.86063,0.8615,0
2024-01-08 04:00:00,0.8615,0.86207,0.86061,0.86113,0
2024-01-08 08:00:00,0.86113,0.86174,0.85989,0.85992,0
2024-01-08 12:00:00,0.85991,0.85999,0.8589,0.85902,0
2024-01-08 16:00:00,0.85902,0.85936,0.85786,0.8588,0
2024-01-08 20:00:00,0.8588,0.85952,0.8586,0.8594,0
2024-01-09 00:00:00,0.85941,0.85998,0.85909,0.85963,0
2024-01-09 04:00:00,0.85963,0.86005,0.85905,0.8595,0
2024-01-09 08:00:00,0.85951,0.86071,0.85929,0.85972,0
2024-01-09 12:00:00,0.85972,0.86057,0.85958,0.86011,0
2024-01-09 16:00:00,0.8601,0.86018,0.85949,0.85984,0
2024-01-09 20:00:00,0.85984,0.86087,0.85962,0.86055,0
2024-01-10 00:00:00,0.86055,0.86163,0.86007,0.86065,0
2024-01-10 04:00:00,0.86065,0.86071,0.85979,0.86017,0
2024-01-10 08:00:00,0.86016,0.86144,0.85954,0.861,0
2024-01-10 12:00:00,0.861,0.86204,0.86073,0.86105,0
2024-01-10 16:00:00,0.86108,0.86118,0.85976,0.86095,0
2024-01-10 20:00:00,0.86094,0.86095,0.85983,0.85997,0
2024-01-11 00:00:00,0.85996,0.86047,0.85968,0.8599,0
2024-01-11 04:00:00,0.85989,0.86079,0.8598,0.86065,0
2024-01-11 08:00:00,0.86066,0.86171,0.86004,0.86091,0
2024-01-11 12:00:00,0.86091,0.86128,0.8595,0.8598,0
2024-01-11 16:00:00,0.8598,0.85994,0.85882,0.85944,0
