datetime,open,high,low,close,volume
2024-01-01,1.32229,1.32572,1.32229,1.32545,0
2024-01-02,1.32543,1.33336,1.3228,1.33268,0
2024-01-03,1.33269,1.33715,1.33209,1.33386,0
2024-01-04,1.33385,1.33659,1.33168,1.33641,0
2024-01-05,1.33641,1.33987,1.32868,1.3355,0
2024-01-07,1.3341,1.33738,1.33409,1.33734,0
2024-01-08,1.33734,1.34044,1.334,1.33549,0
2024-01-09,1.33549,1.34144,1.3349,1.33817,0
2024-01-10,1.33815,1.33942,1.33565,1.33642,0
2024-01-11,1.33643,1.34424,1.33501,1.3379,0
2024-01-12,1.33792,1.34114,1.33426,1.34054,0
2024-01-14,1.34008,1.34141,1.33813,1.33909,0
2024-01-15,1.33909,1.34741,1.33891,1.34687,0
2024-01-16,1.34687,1.35016,1.34445,1.34962,0
2024-01-17,1.3496,1.35415,1.34831,1.34937,0
2024-01-18,1.34935,1.3528,1.34799,1.34881,0
2024-01-19,1.34881,1.35018,1.34262,1.34265,0
2024-01-21,1.34279,1.34397,1.34207,1.34363,0
2024-01-22,1.34363,1.34859,1.34144,1.34641,0
2024-01-23,1.3464,1.34915,1.34528,1.34701,0
2024-01-24,1.34702,1.35342,1.34292,1.35172,0
2024-01-25,1.35173,1.35293,1.34654,1.3471,0
2024-01-26,1.34709,1.34827,1.34136,1.34485,0
2024-01-28,1.34522,1.34586,1.34442,1.34483,0
2024-01-29,1.34484,1.34647,1.34012,1.34086,0
2024-01-30,1.34083,1.34458,1.3395,1.34164,0
2024-01-31,1.34164,1.34457,1.33581,1.34347,0
2024-02-01,1.34348,1.34636,1.33673,1.33749,0
2024-02-02,1.33749,1.34753,1.33653,1.34589,0
2024-02-04,1.34556,1.34889,1.34556,1.34742,0
2024-02-05,1.34743,1.35435,1.3466,1.35145,0
2024-02-06,1.35142,1.35426,1.34736,1.34854,0
2024-02-07,1.34854,1.34896,1.34479,1.34547,0
2024-02-08,1.34548,1.34925,1.34475,1.34643,0
2024-02-09,1.34644,1.34812,1.34124,1.34568,0
2024-02-11,1.34596,1.34649,1.34521,1.34616,0
2024-02-12,1.34617,1.34748,1.34297,1.34601,0
2024-02-13,1.34603,1.35858,1.34333,1.35578,0
2024-02-14,1.35577,1.35626,1.35304,1.35441,0
2024-02-15,1.35442,1.35455,1.34605,1.34839,0
