datetime,open,high,low,close,volume
2024-01-01 16:00:00,1.32229,1.32485,1.32229,1.32446,0
2024-01-01 20:00:00,1.32448,1.32572,1.3228,1.32545,0
2024-01-02 00:00:00,1.32543,1.32562,1.3228,1.32413,0
2024-01-02 04:00:00,1.32413,1.32907,1.32409,1.32905,0
2024-01-02 08:00:00,1.32906,1.33285,1.3289,1.33103,0
2024-01-02 12:00:00,1.33103,1.33336,1.33023,1.33301,0
2024-01-02 16:00:00,1.333,1.33311,1.33145,1.33219,0
2024-01-02 20:00:00,1.33218,1.33316,1.33198,1.33268,0
2024-01-03 00:00:00,1.33269,1.33337,1.33209,1.33248,0
2024-01-03 04:00:00,1.3325,1.33483,1.33231,1.33449,0
2024-01-03 08:00:00,1.3345,1.33673,1.33369,1.33578,0
2024-01-03 12:00:00,1.33579,1.33715,1.33474,1.33575,0
2024-01-03 16:00:00,1.33576,1.33586,1.33462,1.33499,0
2024-01-03 20:00:00,1.335,1.33546,1.33351,1.33386,0
2024-01-04 00:00:00,1.33385,1.33432,1.33169,1.33238,0
2024-01-04 04:00:00,1.33237,1.33415,1.33168,1.33337,0
2024-01-04 08:00:00,1.33341,1.33659,1.33299,1.33565,0
2024-01-04 12:00:00,1.33565,1.33612,1.33474,1.33521,0
2024-01-04 16:00:00,1.33521,1.33588,1.3344,1.33522,0
2024-01-04 20:00:00,1.33522,1.33642,1.33457,1.33641,0
2024-01-05 00:00:00,1.33641,1.33719,1.33545,1.33627,0
2024-01-05 04:00:00,1.33625,1.33794,1.33569,1.33735,0
2024-01-05 08:00:00,1.33731,1.33987,1.32868,1.33323,0
2024-01-05 12:00:00,1.33324,1.33683,1.33314,1.33637,0
2024-01-05 16:00:00,1.33642,1.33671,1.33549,1.3355,0
2024-01-07 16:00:00,1.3341,1.33652,1.33409,1.33546,0
2024-01-07 20:00:00,1.33546,1.33738,1.33444,1.33734,0
2024-01-08 00:00:00,1.33734,1.33925,1.33586,1.33814,0
2024-01-08 04:00:00,1.33813,1.33942,1.33766,1.33804,0
2024-01-08 08:00:00,1.33804,1.34044,1.33627,1.33631,0
2024-01-08 12:00:00,1.3363,1.33727,1.33487,1.33535,0
2024-01-08 16:00:00,1.33536,1.33543,1.33439,1.33467,0
2024-01-08 20:00:00,1.33469,1.33563,1.334,1.33549,0
