datetime,open,high,low,close,volume
2024-01-01 17:00:00,155.555,155.666,155.539,155.571,0
2024-01-01 18:00:00,155.566,155.766,155.437,155.741,0
2024-01-01 19:00:00,155.741,156.004,155.733,155.797,0
2024-01-01 20:00:00,155.797,156.134,155.797,156.081,0
2024-01-01 21:00:00,156.081,156.185,155.899,155.986,0
2024-01-01 22:00:00,155.983,156.136,155.981,155.998,0
2024-01-01 23:00:00,156.001,156.053,155.946,155.994,0
2024-01-02 00:00:00,155.994,156.031,155.92,155.951,0
2024-01-02 01:00:00,155.951,156.126,155.941,156.083,0
2024-01-02 02:00:00,156.08,156.134,155.917,155.922,0
2024-01-02 03:00:00,155.926,156.192,155.839,156.133,0
2024-01-02 04:00:00,156.134,156.335,155.787,155.926,0
2024-01-02 05:00:00,155.925,155.995,155.763,155.92,0
2024-01-02 06:00:00,155.919,155.935,155.535,155.573,0
2024-01-02 07:00:00,155.575,155.917,155.539,155.671,0
2024-01-02 08:00:00,155.671,155.733,155.526,155.695,0
2024-01-02 09:00:00,155.693,155.714,155.063,155.184,0
2024-01-02 10:00:00,155.182,155.485,155.177,155.324,0
2024-01-02 11:00:00,155.319,155.487,155.279,155.465,0
2024-01-02 12:00:00,155.466,155.495,155.406,155.467,0
2024-01-02 13:00:00,155.467,155.482,155.392,155.393,0
2024-01-02 14:00:00,155.392,155.446,155.328,155.388,0
2024-01-02 15:00:00,155.388,155.414,155.257,155.362,0
2024-01-02 16:00:00,155.359,155.39,155.29,155.345,0
2024-01-02 17:00:00,155.136,155.393,155.136,155.391,0
2024-01-02 18:00:00,155.374,155.563,155.374,155.557,0
2024-01-02 19:00:00,155.558,155.565,155.325,155.431,0
2024-01-02 20:00:00,155.43,155.606,155.411,155.523,0
2024-01-02 21:00:00,155.524,155.573,155.463,155.558,0
2024-01-02 22:00:00,155.562,155.563,155.467,155.517,0
2024-01-02 23:00:00,155.517,155.595,155.492,155.559,0
2024-01-03 00:00:00,155.56,155.677,155.558,155.641,0
2024-01-03 01:00:00,155.64,155.758,155.581,155.709,0
2024-01-03 02:00:00,155.709,156.136,155.62,156.093,0
2024-01-03 03:00:00,156.096,156.23,156.077,156.155,0
2024-01-03 04:00:00,156.155,156.255,155.899,155.991,0
2024-01-03 05:00:00,155.989,156.096,155.877,155.883,0
2024-01-03 06:00:00,155.886,156.12,155.786,156.071,0
2024-01-03 07:00:00,156.071,156.203,155.95,156.036,0
2024-01-03 08:00:00,156.038,156.196,156.031,156.19,0
2024-01-03 09:00:00,156.193,156.477,156.144,156.316,0
2024-01-03 10:00:00,156.307,156.714,156.118,156.588,0
2024-01-03 11:00:00,156.588,156.597,156.454,156.591,0
2024-01-03 12:00:00,156.591,156.783,156.483,156.623,0
2024-01-03 13:00:00,156.621,156.768,156.457,156.553,0
2024-01-03 14:00:00,156.552,156.662,156.351,156.384,0
2024-01-03 15:00:00,156.389,156.434,156.314,156.43,0
2024-01-03 16:00:00,156.429,156.514,156.406,156.487,0
2024-01-03 17:00:00,156.385,156.422,156.286,156.318,0
2024-01-03 18:00:00,156.321,156.385,156.2,156.238,0
2024-01-03 19:00:00,156.233,156.526,156.067,156.486,0
2024-01-03 20:00:00,156.486,156.612,156.302,156.594,0
2024-01-03 21:00:00,156.594,156.678,156.518,156.668,0
2024-01-03 22:00:00,156.668,156.669,156.521,156.627,0
2024-01-03 23:00:00,156.627,156.902,156.615,156.865,0
2024-01-04 00:00:00,156.865,157.187,156.844,157.106,0
2024-01-04 01:00:00,157.104,157.184,156.868,156.915,0
2024-01-04 02:00:00,156.911,156.966,156.622,156.825,0
2024-01-04 03:00:00,156.825,157.292,156.787,157.279,0
2024-01-04 04:00:00,157.283,157.805,157.279,157.789,0
2024-01-04 05:00:00,157.791,158.054,157.766,158.041,0
2024-01-04 06:00:00,158.041,158.089,157.861,157.932,0
2024-01-04 07:00:00,157.932,158.008,157.755,157.957,0
2024-01-04 08:00:00,157.954,158.246,157.794,158.225,0
2024-01-04 09:00:00,158.225,158.511,158.224,158.475,0
2024-01-04 10:00:00,158.474,158.586,158.399,158.482,0
2024-01-04 11:00:00,158.482,158.499,158.326,158.42,0
2024-01-04 12:00:00,158.418,158.455,158.239,158.342,0
2024-01-04 13:00:00,158.34,158.469,158.279,158.302,0
2024-01-04 14:00:00,158.303,158.315,158.224,158.276,0
2024-01-04 15:00:00,158.275,158.318,158.182,158.318,0
2024-01-04 16:00:00,158.317,158.38,158.25,158.258,0
2024-01-04 17:00:00,158.258,158.353,158.098,158.269,0
2024-01-04 18:00:00,158.253,158.485,158.238,158.481,0
2024-01-04 19:00:00,158.48,158.673,158.372,158.571,0
2024-01-04 20:00:00,158.571,158.623,158.467,158.515,0
2024-01-04 21:00:00,158.515,158.558,158.449,158.53,0
2024-01-04 22:00:00,158.531,158.596,158.482,158.539,0
2024-01-04 23:00:00,158.539,158.551,158.401,158.423,0
2024-01-05 00:00:00,158.423,158.437,158.207,158.297,0
2024-01-05 01:00:00,158.297,158.829,158.253,158.715,0
2024-01-05 02:00:00,158.724,158.732,158.472,158.472,0
2024-01-05 03:00:00,158.472,158.484,158.186,158.245,0
2024-01-05 04:00:00,158.243,158.561,158.237,158.422,0
2024-01-05 05:00:00,158.42,158.541,158.394,158.466,0
2024-01-05 06:00:00,158.466,158.641,158.426,158.55,0
2024-01-05 07:00:00,158.551,158.598,158.37,158.414,0
2024-01-05 08:00:00,158.413,158.986,158.405,158.872,0
2024-01-05 09:00:00,158.872,158.994,158.695,158.852,0
2024-01-05 10:00:00,158.727,158.735,158.043,158.231,0
2024-01-05 11:00:00,158.231,158.356,158.167,158.347,0
2024-01-05 12:00:00,158.342,158.504,158.333,158.444,0
2024-01-05 13:00:00,158.444,158.578,158.403,158.435,0
2024-01-05 14:00:00,158.436,158.438,158.299,158.338,0
2024-01-05 15:00:00,158.337,158.366,158.246,158.343,0
2024-01-05 16:00:00,158.343,158.377,158.204,158.248,0
2024-01-07 17:00:00,158.1,158.258,158.095,158.199,0
2024-01-07 18:00:00,158.18,158.475,158.163,158.339,0
2024-01-07 19:00:00,158.342,158.481,158.296,158.307,0
2024-01-07 20:00:00,158.305,158.367,158.047,158.067,0
2024-01-07 21:00:00,158.067,158.161,158.026,158.065,0
2024-01-07 22:00:00,158.065,158.088,157.848,157.966,0
2024-01-07 23:00:00,157.967,158.04,157.859,157.958,0
2024-01-08 00:00:00,157.963,157.996,157.881,157.896,0
2024-01-08 01:00:00,157.895,157.927,157.771,157.804,0
2024-01-08 02:00:00,157.805,158.14,157.715,158.062,0
2024-01-08 03:00:00,158.063,158.106,157.888,158.013,0
2024-01-08 04:00:00,158.01,158.031,157.736,157.743,0
2024-01-08 05:00:00,157.746,158.069,157.713,158.003,0
2024-01-08 06:00:00,158.004,158.163,157.945,158.138,0
2024-01-08 07:00:00,158.14,158.372,158.088,158.122,0
2024-01-08 08:00:00,158.118,158.236,158.019,158.186,0
2024-01-08 09:00:00,158.184,158.289,157.868,157.934,0
2024-01-08 10:00:00,157.935,158.061,157.807,157.888,0
2024-01-08 11:00:00,157.89,157.982,157.68,157.93,0
2024-01-08 12:00:00,157.93,157.942,157.77,157.853,0
2024-01-08 13:00:00,157.852,157.944,157.802,157.91,0
2024-01-08 14:00:00,157.91,157.986,157.889,157.953,0
2024-01-08 15:00:00,157.954,157.993,157.893,157.922,0
2024-01-08 16:00:00,157.923,157.942,157.884,157.918,0
2024-01-08 17:00:00,157.924,157.98,157.857,157.908,0
2024-01-08 18:00:00,157.91,157.986,157.796,157.92,0
2024-01-08 19:00:00,157.919,157.963,157.592,157.677,0
2024-01-08 20:00:00,157.676,157.723,157.245,157.278,0
2024-01-08 21:00:00,157.277,157.543,157.224,157.512,0
2024-01-08 22:00:00,157.514,157.525,157.324,157.453,0
2024-01-08 23:00:00,157.454,157.487,157.303,157.317,0
2024-01-09 00:00:00,157.317,157.537,157.301,157.444,0
2024-01-09 01:00:00,157.443,157.799,157.442,157.746,0
2024-01-09 02:00:00,157.746,157.982,157.608,157.841,0
2024-01-09 03:00:00,157.843,157.915,157.616,157.704,0
2024-01-09 04:00:00,157.703,157.719,157.32,157.532,0
2024-01-09 05:00:00,157.54,157.597,157.367,157.532,0
2024-01-09 06:00:00,157.533,157.585,157.423,157.489,0
2024-01-09 07:00:00,157.489,157.598,157.451,157.54,0
2024-01-09 08:00:00,157.54,157.699,157.302,157.369,0
2024-01-09 09:00:00,157.367,157.523,157.2,157.516,0
2024-01-09 10:00:00,157.513,157.718,157.273,157.556,0
2024-01-09 11:00:00,157.555,157.889,157.503,157.841,0
2024-01-09 12:00:00,157.839,157.959,157.785,157.892,0
2024-01-09 13:00:00,157.89,157.995,157.805,157.916,0
2024-01-09 14:00:00,157.916,157.942,157.804,157.922,0
2024-01-09 15:00:00,157.92,157.943,157.732,157.924,0
2024-01-09 16:00:00,157.924,157.948,157.879,157.902,0
2024-01-09 17:00:00,157.719,157.859,157.719,157.829,0
2024-01-09 18:00:00,157.829,157.904,157.762,157.889,0
2024-01-09 19:00:00,157.889,158.166,157.874,157.986,0
2024-01-09 20:00:00,157.986,158.288,157.969,158.231,0
2024-01-09 21:00:00,158.23,158.414,158.208,158.369,0
2024-01-09 22:00:00,158.368,158.454,158.258,158.305,0
2024-01-09 23:00:00,158.303,158.329,158.258,158.302,0
2024-01-10 00:00:00,158.304,158.376,158.148,158.27,0
2024-01-10 01:00:00,158.276,158.545,158.202,158.478,0
2024-01-10 02:00:00,158.482,158.6,158.363,158.363,0
2024-01-10 03:00:00,158.365,158.675,158.34,158.659,0
2024-01-10 04:00:00,158.66,158.728,158.538,158.638,0
2024-01-10 05:00:00,158.637,158.709,158.537,158.694,0
2024-01-10 06:00:00,158.693,158.825,158.682,158.708,0
2024-01-10 07:00:00,158.712,159.004,158.709,158.986,0
2024-01-10 08:00:00,158.987,159.087,158.888,158.957,0
2024-01-10 09:00:00,158.957,159.118,158.88,159.113,0
2024-01-10 10:00:00,159.112,159.73,159.112,159.697,0
2024-01-10 11:00:00,159.697,159.784,159.603,159.658,0
2024-01-10 12:00:00,159.66,159.77,159.626,159.692,0
2024-01-10 13:00:00,159.694,159.755,159.624,159.748,0
2024-01-10 14:00:00,159.747,159.83,159.733,159.824,0
2024-01-10 15:00:00,159.823,159.879,159.749,159.874,0
2024-01-10 16:00:00,159.874,159.95,159.858,159.922,0
2024-01-10 17:00:00,159.914,159.914,159.73,159.785,0
2024-01-10 18:00:00,159.792,160.002,159.755,159.918,0
2024-01-10 19:00:00,159.918,159.983,159.649,159.705,0
2024-01-10 20:00:00,159.7,159.761,159.551,159.59,0
2024-01-10 21:00:00,159.591,159.826,159.55,159.772,0
2024-01-10 22:00:00,159.774,159.793,159.543,159.556,0
2024-01-10 23:00:00,159.556,159.647,159.508,159.601,0
2024-01-11 00:00:00,159.603,159.744,159.532,159.717,0
2024-01-11 01:00:00,159.719,159.851,159.694,159.757,0
2024-01-11 02:00:00,159.761,159.788,159.598,159.636,0
2024-01-11 03:00:00,159.635,159.694,159.53,159.658,0
2024-01-11 04:00:00,159.659,159.725,159.416,159.566,0
2024-01-11 05:00:00,159.568,159.614,159.432,159.499,0
2024-01-11 06:00:00,159.499,159.722,159.469,159.624,0
2024-01-11 07:00:00,159.623,159.734,159.55,159.69,0
2024-01-11 08:00:00,159.689,159.983,159.352,159.983,0
2024-01-11 09:00:00,159.982,160.178,159.683,159.823,0
2024-01-11 10:00:00,159.824,159.891,159.539,159.764,0
2024-01-11 11:00:00,159.763,159.978,159.704,159.788,0
2024-01-11 12:00:00,159.787,159.876,159.713,159.829,0
2024-01-11 13:00:00,159.829,159.955,159.797,159.866,0
2024-01-11 14:00:00,159.866,159.885,159.728,159.767,0
2024-01-11 15:00:00,159.767,159.785,159.378,159.522,0
2024-01-11 16:00:00,159.523,159.605,159.372,159.372,0
2024-01-11 17:00:00,159.36,159.499,159.296,159.445,0
